date_time,location,indicator,value,unit
2021-04-08T06:08:43Z,husk,pm10,13.15,uq_m3
2021-04-08T06:14:23Z,husk,pm2.5,4,uq_m3
2021-04-08T06:14:23Z,husk,pm10,13.4,uq_m3
2021-04-08T06:20:04Z,husk,pm2.5,4.5,uq_m3
2021-04-08T06:20:04Z,husk,pm10,13.2,uq_m3
2021-04-08T06:25:44Z,husk,pm2.5,4.85,uq_m3
2021-04-08T06:25:44Z,husk,pm10,12.35,uq_m3
2021-04-08T06:31:24Z,husk,pm2.5,7.7,uq_m3
2021-04-08T06:31:24Z,husk,pm10,17.7,uq_m3
2021-04-08T06:37:04Z,husk,pm2.5,8.35,uq_m3
2021-04-08T06:37:04Z,husk,pm10,19.85,uq_m3
2021-04-08T06:42:44Z,husk,pm2.5,5.25,uq_m3
2021-04-08T06:42:44Z,husk,pm10,13.6,uq_m3
2021-04-08T06:48:24Z,husk,pm2.5,3.05,uq_m3
2021-04-08T06:48:24Z,husk,pm10,7.2,uq_m3
2021-04-08T06:54:05Z,husk,pm2.5,1.5,uq_m3
2021-04-08T06:54:05Z,husk,pm10,4.1,uq_m3
2021-04-08T06:59:45Z,husk,pm2.5,1.85,uq_m3
2021-04-08T06:59:45Z,husk,pm10,9.8,uq_m3
2021-04-08T07:05:25Z,husk,pm2.5,1.75,uq_m3
2021-04-08T07:05:25Z,husk,pm10,6.9,uq_m3
2021-04-08T07:11:05Z,husk,pm2.5,1.4,uq_m3
2021-04-08T07:11:05Z,husk,pm10,7.85,uq_m3
2021-04-08T07:16:45Z,husk,pm2.5,1.5,uq_m3
2021-04-08T07:16:45Z,husk,pm10,5.15,uq_m3
2021-04-08T07:22:26Z,husk,pm2.5,1.4,uq_m3
2021-04-08T07:22:26Z,husk,pm10,3.7,uq_m3
2021-04-08T07:28:06Z,husk,pm2.5,1.7,uq_m3
2021-04-08T07:28:06Z,husk,pm10,4.6,uq_m3
2021-04-08T07:33:46Z,husk,pm2.5,1.5,uq_m3
2021-04-08T07:33:46Z,husk,pm10,5.9,uq_m3
2021-04-08T07:39:26Z,husk,pm2.5,2.05,uq_m3
2021-04-08T07:39:26Z,husk,pm10,4.65,uq_m3
2021-04-08T07:45:06Z,husk,pm2.5,1.95,uq_m3
2021-04-08T07:45:06Z,husk,pm10,3.75,uq_m3
2021-04-08T07:50:47Z,husk,pm2.5,0.8,uq_m3
2021-04-08T07:50:47Z,husk,pm10,2.9,uq_m3
2021-04-08T07:56:27Z,husk,pm2.5,0.8,uq_m3
2021-04-08T07:56:27Z,husk,pm10,4.65,uq_m3
2021-04-08T08:02:07Z,husk,pm2.5,0.8,uq_m3
2021-04-08T08:02:07Z,husk,pm10,4.6,uq_m3
2021-04-08T08:07:47Z,husk,pm2.5,0.9,uq_m3
2021-04-08T08:07:47Z,husk,pm10,8.8,uq_m3
2021-04-08T08:13:27Z,husk,pm2.5,0.7,uq_m3
2021-04-08T08:13:27Z,husk,pm10,4.45,uq_m3
2021-04-08T08:19:07Z,husk,pm2.5,1.15,uq_m3
2021-04-08T08:19:07Z,husk,pm10,5.1,uq_m3
2021-04-08T08:24:47Z,husk,pm2.5,1.2,uq_m3
2021-04-08T08:24:47Z,husk,pm10,6.65,uq_m3
2021-04-08T08:30:28Z,husk,pm2.5,1.15,uq_m3
2021-04-08T08:30:28Z,husk,pm10,6.1,uq_m3
2021-04-08T08:36:08Z,husk,pm2.5,1.1,uq_m3
2021-04-08T08:36:08Z,husk,pm10,7.85,uq_m3
2021-04-08T08:41:48Z,husk,pm2.5,1,uq_m3
2021-04-08T08:41:48Z,husk,pm10,9.6,uq_m3
2021-04-08T08:47:28Z,husk,pm2.5,1.2,uq_m3
2021-04-08T08:47:28Z,husk,pm10,8.25,uq_m3
2021-04-08T08:53:08Z,husk,pm2.5,1.1,uq_m3
2021-04-08T08:53:08Z,husk,pm10,6.2,uq_m3
2021-04-08T08:58:48Z,husk,pm2.5,0.8,uq_m3
2021-04-08T08:58:48Z,husk,pm10,4.15,uq_m3
2021-04-08T09:04:29Z,husk,pm2.5,1.3,uq_m3
2021-04-08T09:04:29Z,husk,pm10,8.85,uq_m3
2021-04-08T09:10:09Z,husk,pm2.5,1.9,uq_m3
2021-04-08T09:10:09Z,husk,pm10,9.5,uq_m3
2021-04-08T09:15:49Z,husk,pm2.5,0.85,uq_m3
2021-04-08T09:15:49Z,husk,pm10,2.7,uq_m3
2021-04-08T09:21:29Z,husk,pm2.5,0.9,uq_m3
2021-04-08T09:21:29Z,husk,pm10,3.75,uq_m3
2021-04-08T09:27:09Z,husk,pm2.5,0.9,uq_m3
2021-04-08T09:27:09Z,husk,pm10,4.55,uq_m3
2021-04-08T09:32:49Z,husk,pm2.5,0.9,uq_m3
2021-04-08T09:32:49Z,husk,pm10,3.7,uq_m3
2021-04-08T09:38:30Z,husk,pm2.5,1.1,uq_m3
2021-04-08T09:38:30Z,husk,pm10,6.05,uq_m3
2021-04-08T09:44:10Z,husk,pm2.5,0.9,uq_m3
2021-04-08T09:44:10Z,husk,pm10,4.7,uq_m3
2021-04-08T09:49:50Z,husk,pm2.5,0.9,uq_m3
2021-04-08T09:49:50Z,husk,pm10,2.2,uq_m3
2021-04-08T09:55:30Z,husk,pm2.5,0.8,uq_m3
2021-04-08T09:55:30Z,husk,pm10,2.9,uq_m3
2021-04-08T10:01:10Z,husk,pm2.5,0.7,uq_m3
2021-04-08T10:01:10Z,husk,pm10,4.55,uq_m3
2021-04-08T10:06:50Z,husk,pm2.5,0.9,uq_m3
2021-04-08T10:06:50Z,husk,pm10,2.4,uq_m3
2021-04-08T10:12:31Z,husk,pm2.5,1,uq_m3
2021-04-08T10:12:31Z,husk,pm10,2.4,uq_m3
2021-04-08T10:18:11Z,husk,pm2.5,1.25,uq_m3
2021-04-08T10:18:11Z,husk,pm10,3.4,uq_m3
2021-04-08T10:23:51Z,husk,pm2.5,1,uq_m3
2021-04-08T10:23:51Z,husk,pm10,2.1,uq_m3
2021-04-08T10:29:31Z,husk,pm2.5,1,uq_m3
2021-04-08T10:29:31Z,husk,pm10,2.3,uq_m3
2021-04-08T10:35:11Z,husk,pm2.5,0.8,uq_m3
2021-04-08T10:35:11Z,husk,pm10,1.2,uq_m3
2021-04-08T10:40:51Z,husk,pm2.5,1,uq_m3
2021-04-08T10:40:51Z,husk,pm10,4.85,uq_m3
2021-04-08T10:46:32Z,husk,pm2.5,0.9,uq_m3
2021-04-08T10:46:32Z,husk,pm10,4.45,uq_m3
2021-04-08T10:52:12Z,husk,pm2.5,1.3,uq_m3
2021-04-08T10:52:12Z,husk,pm10,4.3,uq_m3
2021-04-08T10:57:52Z,husk,pm2.5,1,uq_m3
2021-04-08T10:57:52Z,husk,pm10,5,uq_m3
2021-04-08T11:03:32Z,husk,pm2.5,1.3,uq_m3
2021-04-08T11:03:32Z,husk,pm10,7.45,uq_m3
2021-04-08T11:09:12Z,husk,pm2.5,1.2,uq_m3
2021-04-08T11:09:12Z,husk,pm10,4.2,uq_m3
2021-04-08T11:14:53Z,husk,pm2.5,0.9,uq_m3
2021-04-08T11:14:53Z,husk,pm10,2.1,uq_m3
2021-04-08T11:20:33Z,husk,pm2.5,0.6,uq_m3
2021-04-08T11:20:33Z,husk,pm10,1.1,uq_m3
2021-04-08T11:26:13Z,husk,pm2.5,0.9,uq_m3
2021-04-08T11:26:13Z,husk,pm10,2.3,uq_m3
2021-04-08T11:31:53Z,husk,pm2.5,0.75,uq_m3
2021-04-08T11:31:53Z,husk,pm10,6.6,uq_m3
2021-04-08T11:37:33Z,husk,pm2.5,0.9,uq_m3
2021-04-08T11:37:33Z,husk,pm10,4.2,uq_m3
2021-04-08T11:43:14Z,husk,pm2.5,0.8,uq_m3
2021-04-08T11:43:14Z,husk,pm10,4.1,uq_m3
2021-04-08T11:48:54Z,husk,pm2.5,0.8,uq_m3
2021-04-08T11:48:54Z,husk,pm10,5.4,uq_m3
2021-04-08T11:54:34Z,husk,pm2.5,0.8,uq_m3
2021-04-08T11:54:34Z,husk,pm10,4.75,uq_m3
2021-04-08T12:00:14Z,husk,pm2.5,1.1,uq_m3
2021-04-08T12:00:14Z,husk,pm10,4.05,uq_m3
2021-04-08T12:05:54Z,husk,pm2.5,1,uq_m3
2021-04-08T12:05:54Z,husk,pm10,3.75,uq_m3
2021-04-08T12:11:34Z,husk,pm2.5,0.8,uq_m3
2021-04-08T12:11:34Z,husk,pm10,4.2,uq_m3
2021-04-08T12:17:14Z,husk,pm2.5,0.6,uq_m3
2021-04-08T12:17:14Z,husk,pm10,1.9,uq_m3
2021-04-08T12:22:55Z,husk,pm2.5,0.6,uq_m3
2021-04-08T12:22:55Z,husk,pm10,1.5,uq_m3
2021-04-08T12:28:35Z,husk,pm2.5,0.6,uq_m3
2021-04-08T12:28:35Z,husk,pm10,1.6,uq_m3
2021-04-08T12:34:15Z,husk,pm2.5,0.5,uq_m3
2021-04-08T12:34:15Z,husk,pm10,2.05,uq_m3
2021-04-08T12:39:55Z,husk,pm2.5,0.6,uq_m3
2021-04-08T12:39:55Z,husk,pm10,3.85,uq_m3
2021-04-08T12:45:35Z,husk,pm2.5,0.7,uq_m3
2021-04-08T12:45:35Z,husk,pm10,3.3,uq_m3
2021-04-08T12:51:15Z,husk,pm2.5,0.9,uq_m3
2021-04-08T12:51:15Z,husk,pm10,3.35,uq_m3
2021-04-08T12:56:56Z,husk,pm2.5,1.1,uq_m3
2021-04-08T12:56:56Z,husk,pm10,4.4,uq_m3
2021-04-08T13:02:36Z,husk,pm2.5,1.4,uq_m3
2021-04-08T13:02:36Z,husk,pm10,8.45,uq_m3
2021-04-08T13:08:16Z,husk,pm2.5,1,uq_m3
2021-04-08T13:08:16Z,husk,pm10,5.5,uq_m3
2021-04-08T13:13:56Z,husk,pm2.5,0.9,uq_m3
2021-04-08T13:13:56Z,husk,pm10,2.2,uq_m3
2021-04-08T13:19:36Z,husk,pm2.5,0.8,uq_m3
2021-04-08T13:19:36Z,husk,pm10,1.95,uq_m3
2021-04-08T13:25:16Z,husk,pm2.5,0.6,uq_m3
2021-04-08T13:25:16Z,husk,pm10,4.05,uq_m3
2021-04-08T13:30:57Z,husk,pm2.5,0.8,uq_m3
2021-04-08T13:30:57Z,husk,pm10,4.85,uq_m3
2021-04-08T13:36:37Z,husk,pm2.5,0.9,uq_m3
2021-04-08T13:36:37Z,husk,pm10,3.25,uq_m3
2021-04-08T13:42:17Z,husk,pm2.5,0.7,uq_m3
2021-04-08T13:42:17Z,husk,pm10,2.5,uq_m3
2021-04-08T13:47:57Z,husk,pm2.5,0.85,uq_m3
2021-04-08T13:47:57Z,husk,pm10,2.55,uq_m3
2021-04-08T13:53:37Z,husk,pm2.5,0.9,uq_m3
2021-04-08T13:53:37Z,husk,pm10,2.5,uq_m3
2021-04-08T13:59:18Z,husk,pm2.5,0.8,uq_m3
2021-04-08T13:59:18Z,husk,pm10,2.7,uq_m3
2021-04-08T14:04:58Z,husk,pm2.5,0.8,uq_m3
2021-04-08T14:04:58Z,husk,pm10,4.4,uq_m3
2021-04-08T14:10:38Z,husk,pm2.5,0.7,uq_m3
2021-04-08T14:10:38Z,husk,pm10,2.3,uq_m3
2021-04-08T14:16:18Z,husk,pm2.5,0.7,uq_m3
2021-04-08T14:16:18Z,husk,pm10,1.95,uq_m3
2021-04-08T14:21:58Z,husk,pm2.5,0.65,uq_m3
2021-04-08T14:21:58Z,husk,pm10,2.4,uq_m3
2021-04-08T14:27:39Z,husk,pm2.5,0.7,uq_m3
2021-04-08T14:27:39Z,husk,pm10,1.9,uq_m3
2021-04-08T14:33:19Z,husk,pm2.5,0.6,uq_m3
2021-04-08T14:33:19Z,husk,pm10,2.5,uq_m3
2021-04-08T14:38:59Z,husk,pm2.5,0.7,uq_m3
2021-04-08T14:38:59Z,husk,pm10,5.8,uq_m3
2021-04-08T14:44:39Z,husk,pm2.5,0.8,uq_m3
2021-04-08T14:44:39Z,husk,pm10,5.4,uq_m3
2021-04-08T14:50:19Z,husk,pm2.5,1.1,uq_m3
2021-04-08T14:50:19Z,husk,pm10,5.7,uq_m3
2021-04-08T14:55:59Z,husk,pm2.5,0.7,uq_m3
2021-04-08T14:55:59Z,husk,pm10,3.5,uq_m3
2021-04-08T15:01:40Z,husk,pm2.5,0.7,uq_m3
2021-04-08T15:01:40Z,husk,pm10,2.45,uq_m3
2021-04-08T15:07:20Z,husk,pm2.5,0.6,uq_m3
2021-04-08T15:07:20Z,husk,pm10,2.3,uq_m3
2021-04-08T15:13:00Z,husk,pm2.5,0.6,uq_m3
2021-04-08T15:13:00Z,husk,pm10,2.45,uq_m3
2021-04-08T15:18:40Z,husk,pm2.5,0.75,uq_m3
2021-04-08T15:18:40Z,husk,pm10,4.2,uq_m3
2021-04-08T15:24:20Z,husk,pm2.5,0.8,uq_m3
2021-04-08T15:24:20Z,husk,pm10,3.5,uq_m3
2021-04-08T15:30:00Z,husk,pm2.5,0.7,uq_m3
2021-04-08T15:30:00Z,husk,pm10,3.3,uq_m3
2021-04-08T15:35:41Z,husk,pm2.5,0.8,uq_m3
2021-04-08T15:35:41Z,husk,pm10,3.8,uq_m3
2021-04-08T15:41:21Z,husk,pm2.5,1,uq_m3
2021-04-08T15:41:21Z,husk,pm10,4.25,uq_m3
2021-04-08T15:47:01Z,husk,pm2.5,0.8,uq_m3
2021-04-08T15:47:01Z,husk,pm10,5.5,uq_m3
2021-04-08T15:52:41Z,husk,pm2.5,1,uq_m3
2021-04-08T15:52:41Z,husk,pm10,3.7,uq_m3
2021-04-08T15:58:21Z,husk,pm2.5,0.9,uq_m3
2021-04-08T15:58:21Z,husk,pm10,3.1,uq_m3
2021-04-08T16:04:01Z,husk,pm2.5,1,uq_m3
2021-04-08T16:04:01Z,husk,pm10,3.3,uq_m3
2021-04-08T16:09:42Z,husk,pm2.5,0.9,uq_m3
2021-04-08T16:09:42Z,husk,pm10,3.15,uq_m3
2021-04-08T16:15:22Z,husk,pm2.5,0.9,uq_m3
2021-04-08T16:15:22Z,husk,pm10,2.45,uq_m3
2021-04-08T16:21:02Z,husk,pm2.5,0.8,uq_m3
2021-04-08T16:21:02Z,husk,pm10,4.1,uq_m3
2021-04-08T16:26:42Z,husk,pm2.5,0.95,uq_m3
2021-04-08T16:26:42Z,husk,pm10,2.1,uq_m3
2021-04-08T16:32:22Z,husk,pm2.5,1,uq_m3
2021-04-08T16:32:22Z,husk,pm10,2.5,uq_m3
2021-04-08T16:38:02Z,husk,pm2.5,0.9,uq_m3
2021-04-08T16:38:02Z,husk,pm10,2,uq_m3
2021-04-08T16:43:43Z,husk,pm2.5,0.9,uq_m3
2021-04-08T16:43:43Z,husk,pm10,3.1,uq_m3
2021-04-08T16:49:23Z,husk,pm2.5,0.9,uq_m3
2021-04-08T16:49:23Z,husk,pm10,3.2,uq_m3
2021-04-08T16:55:03Z,husk,pm2.5,0.9,uq_m3
2021-04-08T16:55:03Z,husk,pm10,2.45,uq_m3
2021-04-08T17:00:43Z,husk,pm2.5,0.95,uq_m3
2021-04-08T17:00:43Z,husk,pm10,2.8,uq_m3
2021-04-08T17:06:23Z,husk,pm2.5,0.9,uq_m3
2021-04-08T17:06:23Z,husk,pm10,2.85,uq_m3
2021-04-08T17:12:04Z,husk,pm2.5,0.7,uq_m3
2021-04-08T17:12:04Z,husk,pm10,1.8,uq_m3
2021-04-08T17:17:44Z,husk,pm2.5,0.85,uq_m3
2021-04-08T17:17:44Z,husk,pm10,3.25,uq_m3
2021-04-08T17:23:24Z,husk,pm2.5,0.95,uq_m3
2021-04-08T17:23:24Z,husk,pm10,3.2,uq_m3
2021-04-08T17:29:04Z,husk,pm2.5,1,uq_m3
2021-04-08T17:29:04Z,husk,pm10,4.75,uq_m3
2021-04-08T17:34:44Z,husk,pm2.5,0.8,uq_m3
2021-04-08T17:34:44Z,husk,pm10,2.4,uq_m3
2021-04-08T17:40:24Z,husk,pm2.5,0.9,uq_m3
2021-04-08T17:40:24Z,husk,pm10,2.55,uq_m3
2021-04-08T17:46:05Z,husk,pm2.5,1.05,uq_m3
2021-04-08T17:46:05Z,husk,pm10,5.35,uq_m3
2021-04-08T17:51:45Z,husk,pm2.5,0.9,uq_m3
2021-04-08T17:51:45Z,husk,pm10,3.3,uq_m3
2021-04-08T17:57:25Z,husk,pm2.5,0.8,uq_m3
2021-04-08T17:57:25Z,husk,pm10,2.5,uq_m3
2021-04-08T18:03:05Z,husk,pm2.5,0.9,uq_m3
2021-04-08T18:03:05Z,husk,pm10,3.2,uq_m3
2021-04-08T18:08:45Z,husk,pm2.5,1.25,uq_m3
2021-04-08T18:08:45Z,husk,pm10,6.55,uq_m3
2021-04-08T18:14:26Z,husk,pm2.5,1.4,uq_m3
2021-04-08T18:14:26Z,husk,pm10,6.75,uq_m3
2021-04-08T18:20:06Z,husk,pm2.5,1.1,uq_m3
2021-04-08T18:20:06Z,husk,pm10,3.95,uq_m3
2021-04-08T18:25:46Z,husk,pm2.5,1.1,uq_m3
2021-04-08T18:25:46Z,husk,pm10,4.5,uq_m3
2021-04-08T18:31:26Z,husk,pm2.5,0.8,uq_m3
2021-04-08T18:31:26Z,husk,pm10,2,uq_m3
2021-04-08T18:37:06Z,husk,pm2.5,0.95,uq_m3
2021-04-08T18:37:06Z,husk,pm10,3,uq_m3
2021-04-08T18:42:47Z,husk,pm2.5,0.9,uq_m3
2021-04-08T18:42:47Z,husk,pm10,2.4,uq_m3
2021-04-08T18:48:27Z,husk,pm2.5,0.8,uq_m3
2021-04-08T18:48:27Z,husk,pm10,4.3,uq_m3
2021-04-08T18:54:07Z,husk,pm2.5,0.8,uq_m3
2021-04-08T18:54:07Z,husk,pm10,1.3,uq_m3
2021-04-08T18:59:47Z,husk,pm2.5,0.95,uq_m3
2021-04-08T18:59:47Z,husk,pm10,4.1,uq_m3
2021-04-08T19:05:27Z,husk,pm2.5,0.8,uq_m3
2021-04-08T19:05:27Z,husk,pm10,7.1,uq_m3
2021-04-08T19:11:07Z,husk,pm2.5,0.7,uq_m3
2021-04-08T19:11:07Z,husk,pm10,1.3,uq_m3
2021-04-08T19:16:47Z,husk,pm2.5,0.8,uq_m3
2021-04-08T19:16:47Z,husk,pm10,2.65,uq_m3
2021-04-08T19:22:28Z,husk,pm2.5,0.8,uq_m3
2021-04-08T19:22:28Z,husk,pm10,5.2,uq_m3
2021-04-08T19:28:08Z,husk,pm2.5,0.8,uq_m3
2021-04-08T19:28:08Z,husk,pm10,4.15,uq_m3
2021-04-08T19:33:48Z,husk,pm2.5,0.7,uq_m3
2021-04-08T19:33:48Z,husk,pm10,9.3,uq_m3
2021-04-08T19:39:28Z,husk,pm2.5,0.8,uq_m3
2021-04-08T19:39:28Z,husk,pm10,10.1,uq_m3
2021-04-08T19:45:08Z,husk,pm2.5,0.8,uq_m3
2021-04-08T19:45:08Z,husk,pm10,4.3,uq_m3
2021-04-08T19:50:49Z,husk,pm2.5,0.6,uq_m3
2021-04-08T19:50:49Z,husk,pm10,3.5,uq_m3
2021-04-08T19:56:29Z,husk,pm2.5,0.6,uq_m3
2021-04-08T19:56:29Z,husk,pm10,1.2,uq_m3
2021-04-08T20:02:09Z,husk,pm2.5,1,uq_m3
2021-04-08T20:02:09Z,husk,pm10,2.6,uq_m3
2021-04-08T20:07:49Z,husk,pm2.5,1,uq_m3
2021-04-08T20:07:49Z,husk,pm10,4.95,uq_m3
2021-04-08T20:13:29Z,husk,pm2.5,0.9,uq_m3
2021-04-08T20:13:29Z,husk,pm10,6.35,uq_m3
2021-04-08T20:19:09Z,husk,pm2.5,1,uq_m3
2021-04-08T20:19:09Z,husk,pm10,5.9,uq_m3
2021-04-08T20:24:50Z,husk,pm2.5,0.8,uq_m3
2021-04-08T20:24:50Z,husk,pm10,2.6,uq_m3
2021-04-08T20:30:30Z,husk,pm2.5,0.6,uq_m3
2021-04-08T20:30:30Z,husk,pm10,2.55,uq_m3
2021-04-08T20:36:10Z,husk,pm2.5,0.7,uq_m3
2021-04-08T20:36:10Z,husk,pm10,5.1,uq_m3
2021-04-13T06:25:14Z,husk,pm2.5,1.5,uq_m3
2021-04-13T06:25:14Z,husk,pm10,4.7,uq_m3
2021-04-13T06:30:55Z,husk,pm2.5,1.4,uq_m3
2021-04-13T06:30:55Z,husk,pm10,3.35,uq_m3
2021-04-13T06:36:35Z,husk,pm2.5,1.1,uq_m3
2021-04-13T06:36:35Z,husk,pm10,2.8,uq_m3
2021-04-13T06:42:15Z,husk,pm2.5,1.2,uq_m3
2021-04-13T06:42:15Z,husk,pm10,5.15,uq_m3
2021-04-13T06:47:55Z,husk,pm2.5,1.3,uq_m3
2021-04-13T06:47:55Z,husk,pm10,5.2,uq_m3
2021-04-13T06:53:35Z,husk,pm2.5,1,uq_m3
2021-04-13T06:53:35Z,husk,pm10,3.5,uq_m3
2021-04-13T06:59:15Z,husk,pm2.5,1.1,uq_m3
2021-04-13T06:59:15Z,husk,pm10,3.2,uq_m3
2021-04-13T07:04:56Z,husk,pm2.5,1.3,uq_m3
2021-04-13T07:04:56Z,husk,pm10,3.8,uq_m3
2021-04-13T07:10:36Z,husk,pm2.5,1.3,uq_m3
2021-04-13T07:10:36Z,husk,pm10,5,uq_m3
2021-04-13T07:16:16Z,husk,pm2.5,1.2,uq_m3
2021-04-13T07:16:16Z,husk,pm10,5.95,uq_m3
2021-04-13T07:21:56Z,husk,pm2.5,1.1,uq_m3
2021-04-13T07:21:56Z,husk,pm10,3.1,uq_m3
2021-04-13T07:27:36Z,husk,pm2.5,1.1,uq_m3
2021-04-13T07:27:36Z,husk,pm10,2.85,uq_m3
2021-04-13T07:33:16Z,husk,pm2.5,1,uq_m3
2021-04-13T07:33:16Z,husk,pm10,2.05,uq_m3
2021-04-13T07:38:57Z,husk,pm2.5,1,uq_m3
2021-04-13T07:38:57Z,husk,pm10,2.4,uq_m3
2021-04-13T07:44:37Z,husk,pm2.5,1.1,uq_m3
2021-04-13T07:44:37Z,husk,pm10,3.65,uq_m3
2021-04-13T07:50:17Z,husk,pm2.5,1.1,uq_m3
2021-04-13T07:50:17Z,husk,pm10,2.6,uq_m3
2021-04-13T07:55:57Z,husk,pm2.5,1.1,uq_m3
2021-04-13T07:55:57Z,husk,pm10,4,uq_m3
2021-04-13T08:01:37Z,husk,pm2.5,1.2,uq_m3
2021-04-13T08:01:37Z,husk,pm10,3.4,uq_m3
2021-04-13T08:07:17Z,husk,pm2.5,1,uq_m3
2021-04-13T08:07:17Z,husk,pm10,5.2,uq_m3
2021-04-13T08:12:57Z,husk,pm2.5,1.2,uq_m3
2021-04-13T08:12:57Z,husk,pm10,4.4,uq_m3
2021-04-13T08:18:38Z,husk,pm2.5,1.1,uq_m3
2021-04-13T08:18:38Z,husk,pm10,2.85,uq_m3
2021-04-13T08:24:18Z,husk,pm2.5,1.3,uq_m3
2021-04-13T08:24:18Z,husk,pm10,2.4,uq_m3
2021-04-13T08:29:58Z,husk,pm2.5,1.05,uq_m3
2021-04-13T08:29:58Z,husk,pm10,4.7,uq_m3
2021-04-13T08:35:38Z,husk,pm2.5,1.2,uq_m3
2021-04-13T08:35:38Z,husk,pm10,3.8,uq_m3
2021-04-13T08:41:18Z,husk,pm2.5,1,uq_m3
2021-04-13T08:41:18Z,husk,pm10,2.15,uq_m3
2021-04-13T08:46:58Z,husk,pm2.5,1,uq_m3
2021-04-13T08:46:58Z,husk,pm10,2.5,uq_m3
2021-04-13T08:52:39Z,husk,pm2.5,1.1,uq_m3
2021-04-13T08:52:39Z,husk,pm10,3.6,uq_m3
2021-04-13T08:58:19Z,husk,pm2.5,1.1,uq_m3
2021-04-13T08:58:19Z,husk,pm10,3.25,uq_m3
2021-04-13T09:03:59Z,husk,pm2.5,1.2,uq_m3
2021-04-13T09:03:59Z,husk,pm10,3,uq_m3
2021-04-13T09:09:39Z,husk,pm2.5,1.2,uq_m3
2021-04-13T09:09:39Z,husk,pm10,3.85,uq_m3
2021-04-13T09:15:19Z,husk,pm2.5,1.1,uq_m3
2021-04-13T09:15:19Z,husk,pm10,5.8,uq_m3
2021-04-13T09:20:59Z,husk,pm2.5,1.1,uq_m3
2021-04-13T09:20:59Z,husk,pm10,4.5,uq_m3
2021-04-13T09:26:40Z,husk,pm2.5,0.9,uq_m3
2021-04-13T09:26:40Z,husk,pm10,2.7,uq_m3
2021-04-13T09:32:20Z,husk,pm2.5,1.1,uq_m3
2021-04-13T09:32:20Z,husk,pm10,5.1,uq_m3
2021-04-13T09:38:00Z,husk,pm2.5,3.95,uq_m3
2021-04-13T09:38:00Z,husk,pm10,11.2,uq_m3
2021-04-13T09:43:40Z,husk,pm2.5,25.2,uq_m3
2021-04-13T09:43:40Z,husk,pm10,63.9,uq_m3
2021-04-13T09:49:20Z,husk,pm2.5,18.1,uq_m3
2021-04-13T09:49:20Z,husk,pm10,51.8,uq_m3
2021-04-13T09:55:01Z,husk,pm2.5,8.6,uq_m3
2021-04-13T09:55:01Z,husk,pm10,22.45,uq_m3
2021-04-13T10:00:41Z,husk,pm2.5,3.9,uq_m3
2021-04-13T10:00:41Z,husk,pm10,11.2,uq_m3
2021-04-13T10:06:21Z,husk,pm2.5,2.5,uq_m3
2021-04-13T10:06:21Z,husk,pm10,10.05,uq_m3
2021-04-13T10:12:01Z,husk,pm2.5,1.7,uq_m3
2021-04-13T10:12:01Z,husk,pm10,6.9,uq_m3
2021-04-13T10:17:41Z,husk,pm2.5,1.4,uq_m3
2021-04-13T10:17:41Z,husk,pm10,4.9,uq_m3
2021-04-13T10:23:21Z,husk,pm2.5,1.3,uq_m3
2021-04-13T10:23:21Z,husk,pm10,3.7,uq_m3
2021-04-13T10:29:02Z,husk,pm2.5,1,uq_m3
2021-04-13T10:29:02Z,husk,pm10,2.9,uq_m3
2021-04-13T10:34:42Z,husk,pm2.5,1.5,uq_m3
2021-04-13T10:34:42Z,husk,pm10,5.5,uq_m3
2021-04-13T10:40:22Z,husk,pm2.5,1.4,uq_m3
2021-04-13T10:40:22Z,husk,pm10,4.45,uq_m3
2021-04-13T10:46:02Z,husk,pm2.5,1.1,uq_m3
2021-04-13T10:46:02Z,husk,pm10,3.75,uq_m3
2021-04-13T10:51:42Z,husk,pm2.5,1,uq_m3
2021-04-13T10:51:42Z,husk,pm10,2.9,uq_m3
2021-04-13T10:57:22Z,husk,pm2.5,1,uq_m3
2021-04-13T10:57:22Z,husk,pm10,3,uq_m3
2021-04-13T11:03:03Z,husk,pm2.5,1,uq_m3
2021-04-13T11:03:03Z,husk,pm10,2.3,uq_m3
2021-04-13T11:08:43Z,husk,pm2.5,1.1,uq_m3
2021-04-13T11:08:43Z,husk,pm10,5.1,uq_m3
2021-04-13T11:14:23Z,husk,pm2.5,1.5,uq_m3
2021-04-13T11:14:23Z,husk,pm10,6.45,uq_m3
2021-04-13T11:20:03Z,husk,pm2.5,1.5,uq_m3
2021-04-13T11:20:03Z,husk,pm10,6,uq_m3
2021-04-13T11:25:43Z,husk,pm2.5,1.25,uq_m3
2021-04-13T11:25:43Z,husk,pm10,5.5,uq_m3
2021-04-13T11:31:24Z,husk,pm2.5,1.4,uq_m3
2021-04-13T11:31:24Z,husk,pm10,8.3,uq_m3
2021-04-13T11:37:04Z,husk,pm2.5,1.4,uq_m3
2021-04-13T11:37:04Z,husk,pm10,4.4,uq_m3
2021-04-13T11:42:44Z,husk,pm2.5,1.5,uq_m3
2021-04-13T11:42:44Z,husk,pm10,5.65,uq_m3
2021-04-13T11:48:24Z,husk,pm2.5,1.5,uq_m3
2021-04-13T11:48:24Z,husk,pm10,5.8,uq_m3
2021-04-13T11:54:04Z,husk,pm2.5,1.3,uq_m3
2021-04-13T11:54:04Z,husk,pm10,3.6,uq_m3
